MDP,MDV,MNZT,MZT,NDB,NDO,NDZ,RDR1,RDR2,RDR3,RDelbow2,RDelbow3,RUR1,RUR2,RUR3,RUelbow2,RUelbow3,SEL,SIL,bmUnitID,company,dump_date,unit,unit_dynamic_type,unit_type
,,,,,,,,,,,,,,,,,80.000,,M_CAS-CON01,SSE Generation Ltd,2018-10-12 10:00:00,CAS-CON01,SEL,T
,,,,,,,,,,,,,,,,,19.000,,M_CAS-GAR01,SSE Generation Ltd,2018-10-12 23:23:00,CAS-GAR01,SEL,T
,,,,,,,,,,,,,,,,,46.000,,M_CAS-KIL01,SSE Generation Ltd,2018-10-12 08:09:00,CAS-KIL01,SEL,T
,,,,,,,,,,,,,,,,,70.000,,M_CAS-MOR01,SSE Generation Ltd,2018-10-12 20:39:00,CAS-MOR01,SEL,T
,,,,,,,,,,,,,,,,,40.000,,M_SLOY-1,SSE Generation Ltd,2018-10-11 22:57:00,SLOY-1,SEL,T
,,,,,,,,,,,,,,,,,27.000,,M_SLOY-4,SSE Generation Ltd,2018-07-12 08:38:00,SLOY-4,SEL,T
,,,,,,,,,,,,,,,,,380.000,,T_ABTH7,RWE Generation UK plc,2018-09-23 20:07:00,ABTH7,SEL,T
,,,,,,,,,,,,,,,,,17.000,,T_ABTH7G,RWE Generation UK plc,2017-03-31 08:25:00,ABTH7G,SEL,T
,,,,,,,,,,,,,,,,,380.000,,T_ABTH8,RWE Generation UK plc,2018-10-11 16:43:00,ABTH8,SEL,T
,,,,,,,,,,,,,,,,,17.000,,T_ABTH8G,RWE Generation UK plc,2017-03-31 08:26:00,ABTH8G,SEL,T
,,,,,,,,,,,,,,,,,380.000,,T_ABTH9,RWE Generation UK plc,2018-09-03 19:21:00,ABTH9,SEL,T
,,,,,,,,,,,,,,,,,17.000,,T_ABTH9G,RWE Generation UK plc,2017-03-31 08:26:00,ABTH9G,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_AKGLW-2,Aikengall 2 CWCL,2017-11-15 12:34:00,AKGLW-2,SEL,T
,,,,,,,,,,,,,,,,,100.000,,T_ANGLD-1,SSE Energy Supply Limited,2010-05-22 01:44:00,ANGLD-1,SEL,T
,,,,,,,,,,,,,,,,,2.000,,T_ANSUW-1,Npower Limited,2018-08-16 17:58:00,ANSUW-1,SEL,T
,,,,,,,,,,,,,,,,,40.000,,T_ARCHW-1,SP Renewables (UK) Limited,2017-05-17 09:56:00,ARCHW-1,SEL,T
,,,,,,,,,,,,,,,,,255.000,,T_BAGE-1,Baglan Operations Ltd,2018-08-29 12:28:00,BAGE-1,SEL,T
,,,,,,,,,,,,,,,,,29.000,,T_BAGE-2,Baglan Operations Ltd,2018-09-24 08:52:00,BAGE-2,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_BARK-1,BARKING POWER LIMITED,2014-04-03 11:37:00,BARK-1,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_BARKB2,BARKING POWER LIMITED,2014-07-25 06:15:00,BARKB2,SEL,T
,,,,,,,,,,,,,,,,,2.000,,T_BEINW-1,Beinneun Wind Farm Ltd,2017-07-25 10:31:00,BEINW-1,SEL,T
,,,,,,,,,,,,,,,,,22.000,,T_BHLAW-1,SSE Generation Ltd,2018-01-30 16:18:00,BHLAW-1,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_BLLA-1,SP Renewables (UK) Limited,2017-05-17 09:59:00,BLLA-1,SEL,T
,,,,,,,,,,,,,,,,,20.000,,T_BLLA-2,SP Renewables (UK) Limited,2018-10-03 12:16:00,BLLA-2,SEL,T
,,,,,,,,,,,,,,,,,27.000,,T_BOWLW-1,Barrow Offshore Wind Limited,2016-05-13 05:21:00,BOWLW-1,SEL,T
,,,,,,,,,,,,,,,,,75.000,,T_BRBEO-1,Burbo Extension Limited,2018-04-17 05:46:00,BRBEO-1,SEL,T
,,,,,,,,,,,,,,,,,220.000,,T_CARR-1,Carrington Power Ltd,2018-10-09 17:51:00,CARR-1,SEL,T
,,,,,,,,,,,,,,,,,220.000,,T_CARR-2,Carrington Power Ltd,2018-09-14 20:06:00,CARR-2,SEL,T
,,,,,,,,,,,,,,,,,220.000,,T_CDCL-1,Uniper UK Limited,2018-09-12 14:31:00,CDCL-1,SEL,T
,,,,,,,,,,,,,,,,,11.000,,T_CLDCW-1,Clyde Windfarm (Scotland) Ltd,2017-07-15 06:11:00,CLDCW-1,SEL,T
,,,,,,,,,,,,,,,,,11.000,,T_CLDNW-1,Clyde Windfarm (Scotland) Ltd,2017-04-26 15:52:00,CLDNW-1,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_CLDSW-1,Clyde Windfarm (Scotland) Ltd,2016-01-28 13:40:00,CLDSW-1,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_CNQPS-1,Uniper UK Limited,2018-10-14 14:53:00,CNQPS-1,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_CNQPS-2,Uniper UK Limited,2018-10-11 09:50:00,CNQPS-2,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_CNQPS-3,Uniper UK Limited,2018-07-28 09:44:00,CNQPS-3,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_CNQPS-4,Uniper UK Limited,2018-10-11 03:40:00,CNQPS-4,SEL,T
,,,,,,,,,,,,,,,,,440.000,,T_COSO-1,Coryton Energy Company Ltd,2018-10-14 05:35:00,COSO-1,SEL,T
,,,,,,,,,,,,,,,,,300.000,,T_COTPS-1,EDF Energy (WBP) Limited,2018-10-05 10:14:00,COTPS-1,SEL,T
,,,,,,,,,,,,,,,,,250.000,,T_COTPS-2,EDF Energy (WBP) Limited,2018-09-23 23:23:00,COTPS-2,SEL,T
,,,,,,,,,,,,,,,,,250.000,,T_COTPS-3,EDF Energy (WBP) Limited,2018-09-16 18:48:00,COTPS-3,SEL,T
,,,,,,,,,,,,,,,,,250.000,,T_COTPS-4,EDF Energy (WBP) Limited,2018-09-26 08:04:00,COTPS-4,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_COUWW-1,Cour Wind farm (Scotland) Ltd,2017-07-29 16:42:00,COUWW-1,SEL,T
,,,,,,,,,,,,,,,,,5.000,,T_CRGHW-1,Statkraft Markets Gmbh,2016-04-25 15:27:00,CRGHW-1,SEL,T
,,,,,,,,,,,,,,,,,3.000,,T_CRMLW-1,EDF Energy Customers PLC,2017-12-15 16:24:00,CRMLW-1,SEL,T
,,,,,,,,,,,,,,,,,52.000,,T_CRUA-1,SP Generation Ltd,2018-09-20 21:02:00,CRUA-1,SEL,T
,,,,,,,,,,,,,,,,,52.000,,T_CRUA-2,SP Generation Ltd,2018-09-20 21:02:00,CRUA-2,SEL,T
,,,,,,,,,,,,,,,,,70.000,,T_CRUA-3,SP Generation Ltd,2017-04-05 16:35:00,CRUA-3,SEL,T
,,,,,,,,,,,,,,,,,70.000,,T_CRUA-4,SP Generation Ltd,2018-09-20 21:02:00,CRUA-4,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_CRYRW-2,Crystal Rig II Limited,2017-07-27 16:45:00,CRYRW-2,SEL,T
,,,,,,,,,,,,,,,,,480.000,,T_DAMC-1,SP Generation Ltd,2018-10-03 22:42:00,DAMC-1,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_DEEP-1,Deeside Power (UK) Limited,2018-04-02 18:18:00,DEEP-1,SEL,T
,,,,,,,,,,,,,,,,,360.000,,T_DIDCB5,RWE Generation UK plc,2018-10-11 21:02:00,DIDCB5,SEL,T
,,,,,,,,,,,,,,,,,440.000,,T_DIDCB6,RWE Generation UK plc,2018-10-10 12:58:00,DIDCB6,SEL,T
,,,,,,,,,,,,,,,,,150.000,,T_DINO-1,First Hydro Company,2018-08-29 17:30:00,DINO-1,SEL,T
,,,,,,,,,,,,,,,,,150.000,,T_DINO-2,First Hydro Company,2018-08-29 17:30:00,DINO-2,SEL,T
,,,,,,,,,,,,,,,,,150.000,,T_DINO-3,First Hydro Company,2018-08-29 17:30:00,DINO-3,SEL,T
,,,,,,,,,,,,,,,,,150.000,,T_DINO-4,First Hydro Company,2018-08-29 17:30:00,DINO-4,SEL,T
,,,,,,,,,,,,,,,,,150.000,,T_DINO-5,First Hydro Company,2018-08-29 17:30:00,DINO-5,SEL,T
,,,,,,,,,,,,,,,,,150.000,,T_DINO-6,First Hydro Company,2018-08-29 17:31:00,DINO-6,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_DNGB21,EDF Energy Nuclear Generation,2018-09-23 01:00:00,DNGB21,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_DNGB22,EDF Energy Nuclear Generation,2018-08-27 16:32:00,DNGB22,SEL,T
,,,,,,,,,,,,,,,,,30.000,,T_DNLWW-1,SP Renewables (UK) Limited,2018-02-15 09:05:00,DNLWW-1,SEL,T
,,,,,,,,,,,,,,,,,300.000,,T_DRAXX-1,Drax Power Ltd,2018-10-11 15:58:00,DRAXX-1,SEL,T
,,,,,,,,,,,,,,,,,25.000,,T_DRAXX-10G,Drax Power Ltd,2018-04-04 11:28:00,DRAXX-10G,SEL,T
,,,,,,,,,,,,,,,,,25.000,,T_DRAXX-12G,Drax Power Ltd,2018-04-04 11:28:00,DRAXX-12G,SEL,T
,,,,,,,,,,,,,,,,,300.000,,T_DRAXX-2,Drax Power Ltd,2018-10-13 14:25:00,DRAXX-2,SEL,T
,,,,,,,,,,,,,,,,,300.000,,T_DRAXX-3,Drax Power Ltd,2018-10-12 01:24:00,DRAXX-3,SEL,T
,,,,,,,,,,,,,,,,,300.000,,T_DRAXX-4,Drax Power Ltd,2018-09-28 18:47:00,DRAXX-4,SEL,T
,,,,,,,,,,,,,,,,,300.000,,T_DRAXX-5,Drax Power Ltd,2018-10-08 11:53:00,DRAXX-5,SEL,T
,,,,,,,,,,,,,,,,,300.000,,T_DRAXX-6,Drax Power Ltd,2018-10-11 23:33:00,DRAXX-6,SEL,T
,,,,,,,,,,,,,,,,,25.000,,T_DRAXX-9G,Drax Power Ltd,2018-04-04 11:28:00,DRAXX-9G,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_DRSLW-1,SP Renewables (UK) Limited,2018-06-15 12:40:00,DRSLW-1,SEL,T
,,,,,,,,,,,,,,,,,5.000,,T_DUNGW-1,SSE Generation Ltd,2017-12-06 09:49:00,DUNGW-1,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_EECL-1,Uniper UK Limited,2018-10-11 09:14:00,EECL-1,SEL,T
,,,,,,,,,,,,,,,,,280.000,,T_EGGPS-1,EP UK INVESTMENTS LIMITED,2018-01-12 14:00:00,EGGPS-1,SEL,T
,,,,,,,,,,,,,,,,,280.000,,T_EGGPS-2,EP UK INVESTMENTS LIMITED,2018-01-16 16:01:00,EGGPS-2,SEL,T
,,,,,,,,,,,,,,,,,280.000,,T_EGGPS-3,EP UK INVESTMENTS LIMITED,2018-01-11 18:29:00,EGGPS-3,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_EGGPS-4,EP UK INVESTMENTS LIMITED,2018-03-23 02:02:00,EGGPS-4,SEL,T
,,,,,,,,,,,,,,,,,20.000,,T_ERRO-1,SSE Generation Ltd,2018-04-01 00:27:00,ERRO-1,SEL,T
,,,,,,,,,,,,,,,,,20.000,,T_ERRO-2,SSE Generation Ltd,2018-05-31 10:02:00,ERRO-2,SEL,T
,,,,,,,,,,,,,,,,,20.000,,T_ERRO-3,SSE Generation Ltd,2018-04-01 00:28:00,ERRO-3,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_EWHLW-1,SP Renewables (UK) Limited,2018-06-14 11:55:00,EWHLW-1,SEL,T
,,,,,,,,,,,,,,,,,15.000,,T_FARR-1,Npower Limited,2018-06-14 07:09:00,FAARW-1,SEL,T
,,,,,,,,,,,,,,,,,15.000,,T_FARR-2,Npower Limited,2018-06-14 07:09:00,FAARW-2,SEL,T
,,,,,,,,,,,,,,,,,22.000,,T_FASN-1,SSE Generation Ltd,2018-09-29 06:11:00,FASN-1,SEL,T
,,,,,,,,,,,,,,,,,22.000,,T_FASN-2,SSE Generation Ltd,2018-10-09 02:41:00,FASN2,SEL,T
,,,,,,,,,,,,,,,,,55.000,,T_FFES-1,First Hydro Company,2018-08-29 17:31:00,FFES-1,SEL,T
,,,,,,,,,,,,,,,,,55.000,,T_FFES-2,First Hydro Company,2018-08-29 17:31:00,FFES-2,SEL,T
,,,,,,,,,,,,,,,,,55.000,,T_FFES-3,First Hydro Company,2018-08-29 17:31:00,FFES-3,SEL,T
,,,,,,,,,,,,,,,,,55.000,,T_FFES-4,First Hydro Company,2018-08-29 17:31:00,FFES-4,SEL,T
,,,,,,,,,,,,,,,,,240.000,,T_FIDL-1,Keadby Generation Limited,2017-10-11 14:43:00,FIDL-1,SEL,T
,,,,,,,,,,,,,,,,,240.000,,T_FIDL-2,Keadby Generation Limited,2018-03-07 15:15:00,FIDL-2,SEL,T
,,,,,,,,,,,,,,,,,17.000,,T_FIDL-2G,Keadby Generation Limited,2009-04-01 15:36:00,FIDL-2G,SEL,T
,,,,,,,,,,,,,,,,,240.000,,T_FIDL-3,Keadby Generation Limited,2018-09-18 15:31:00,FIDL-3,SEL,T
,,,,,,,,,,,,,,,,,17.000,,T_FIDL-3G,Keadby Generation Limited,2009-04-01 15:34:00,FIDL-3G,SEL,T
,,,,,,,,,,,,,,,,,240.000,,T_FIDL-4,Keadby Generation Limited,2018-09-28 17:01:00,FIDL-4,SEL,T
,,,,,,,,,,,,,,,,,17.000,,T_FINL-1,SSE Generation Ltd,2018-09-21 12:27:00,FINL-1,SEL,T
,,,,,,,,,,,,,,,,,110.000,,T_FOYE-1,SSE Generation Ltd,2018-01-12 17:15:00,FOYE-1,SEL,T
,,,,,,,,,,,,,,,,,110.000,,T_FOYE-2,SSE Generation Ltd,2017-10-09 22:27:00,FOYE-2,SEL,T
,,,,,,,,,,,,,,,,,88.000,,T_GANW-11,Galloper Offshore WindFarm Ltd,2018-05-04 13:26:00,GAOFO-1,SEL,T
,,,,,,,,,,,,,,,,,88.000,,T_GANW-13,Galloper Offshore WindFarm Ltd,2018-05-04 13:25:00,GAOFO-3,SEL,T
,,,,,,,,,,,,,,,,,88.000,,T_GANW-22,Galloper Offshore WindFarm Ltd,2018-05-04 13:25:00,GAOFO-2,SEL,T
,,,,,,,,,,,,,,,,,88.000,,T_GANW-24,Galloper Offshore WindFarm Ltd,2018-05-04 13:25:00,GAOFO-4,SEL,T
,,,,,,,,,,,,,,,,,11.000,,T_GLNDO-1,SSE Generation Ltd,2018-10-12 08:23:00,GLNDO-1,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_GLWSW-1,GALAWHISTLE WIND FARM,2018-08-21 16:24:00,GLWSW-1,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_GNAPW-1,SP Renewables (UK) Limited,2018-10-12 14:46:00,GNAPW-1,SEL,T
,,,,,,,,,,,,,,,,,30.000,,T_GNFSW-1,Gunfleet Sands Limited,2014-08-23 04:43:00,GNFSW-1,SEL,T
,,,,,,,,,,,,,,,,,20.000,,T_GNFSW-2,Gunfleet Sands II Limited,2014-08-23 04:44:00,GNFSW-2,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_GORDW-1,SSE Generation Ltd,2012-08-27 10:03:00,GORDW-1,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_GRAI-6,Uniper UK Limited,2018-09-05 19:04:00,GRAI-6,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_GRAI-7,Uniper UK Limited,2018-08-03 09:33:00,GRAI-7,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_GRAI-8,Uniper UK Limited,2018-09-03 06:15:00,GRAI-8,SEL,T
,,,,,,,,,,,,,,,,,25.000,,T_GRAI1G,Uniper UK Limited,2018-06-26 15:18:00,GRAI1G,SEL,T
,,,,,,,,,,,,,,,,,25.000,,T_GRAI4G,Uniper UK Limited,2018-06-26 15:19:00,GRAI4G,SEL,T
,,,,,,,,,,,,,,,,,23.000,,T_GRGBW-1,Greater Gabbard Offshore Winds,2014-12-19 12:27:00,GRGBW-1,SEL,T
,,,,,,,,,,,,,,,,,24.000,,T_GRGBW-2,Greater Gabbard Offshore Winds,2013-01-03 12:09:00,GRGBW-2,SEL,T
,,,,,,,,,,,,,,,,,23.000,,T_GRGBW-3,Greater Gabbard Offshore Winds,2013-01-03 12:11:00,GRGBW-3,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_GRIFW-1,Griffin Wind Farm Ltd,2012-05-15 09:50:00,GRIFW-1,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_GRIFW-2,Griffin Wind Farm Ltd,2013-05-23 10:53:00,GRIFW-2,SEL,T
,,,,,,,,,,,,,,,,,100.000,,T_GRMO-1,Grangemouth CHP Ltd,2008-11-26 21:29:00,GRMO-1,SEL,T
,,,,,,,,,,,,,,,,,30.000,,T_GYMR-15,Gwynt y Mor Offshore Wind Farm,2018-05-01 08:54:00,GYMRO-15,SEL,T
,,,,,,,,,,,,,,,,,30.000,,T_GYMR-17,Gwynt y Mor Offshore Wind Farm,2018-05-01 08:53:00,GYMRO-17,SEL,T
,,,,,,,,,,,,,,,,,30.000,,T_GYMR-26,Gwynt y Mor Offshore Wind Farm,2018-05-01 08:53:00,GYMRO-26,SEL,T
,,,,,,,,,,,,,,,,,30.000,,T_GYMR-28,Gwynt y Mor Offshore Wind Farm,2018-05-01 08:54:00,GYMRO-28,SEL,T
,,,,,,,,,,,,,,,,,24.000,,T_HADHW-1,SSE Generation Ltd,2016-03-01 18:38:00,HADHW-1,SEL,T
,,,,,,,,,,,,,,,,,450.000,,T_HEYM11,EDF Energy Nuclear Generation,2018-08-20 12:58:00,HEYM11,SEL,T
,,,,,,,,,,,,,,,,,475.000,,T_HEYM12,EDF Energy Nuclear Generation,2018-09-08 00:05:00,HEYM12,SEL,T
,,,,,,,,,,,,,,,,,500.000,,T_HEYM27,EDF Energy Nuclear Generation,2018-10-13 13:27:00,HEYM27,SEL,T
,,,,,,,,,,,,,,,,,590.000,,T_HEYM28,EDF Energy Nuclear Generation,2018-08-24 03:36:00,HEYM28,SEL,T
,,,,,,,,,,,,,,,,,450.000,,T_HINB-7,EDF Energy Nuclear Generation,2018-08-17 20:50:00,HINB-7,SEL,T
,,,,,,,,,,,,,,,,,450.000,,T_HINB-8,EDF Energy Nuclear Generation,2018-09-24 05:44:00,HINB-8,SEL,T
,,,,,,,,,,,,,,,,,39.000,,T_HMGTO-1,EC&R UK Humber Wind Limited,2018-09-05 20:11:00,HMGTO-1,SEL,T
,,,,,,,,,,,,,,,,,39.000,,T_HMGTO-2,EC&R UK Humber Wind Limited,2018-09-05 20:12:00,HMGTO-2,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_HRSTW-1,SP Renewables (UK) Limited,2017-11-29 17:03:00,HRSTW-1,SEL,T
,,,,,,,,,,,,,,,,,500.000,,T_HRTL-1,EDF Energy Nuclear Generation,2018-08-26 10:04:00,HRTL-1,SEL,T
,,,,,,,,,,,,,,,,,190.000,,T_HRTL-2,EDF Energy Nuclear Generation,2018-10-12 21:44:00,HRTL-2,SEL,T
,,,,,,,,,,,,,,,,,600.000,,T_HUMR-1,VPI Immingham LLP,2018-10-12 15:30:00,HUMR-1,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_HUNB-7,EDF Energy Nuclear Generation,2018-03-09 15:23:00,HUNB-7,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_HUNB-8,EDF Energy Nuclear Generation,2018-10-03 06:37:00,HUNB-8,SEL,T
,,,,,,,,,,,,,,,,,120.000,,T_INDQ-1,Indian Queens Power Ltd,2018-08-23 20:41:00,INDQ-1,SEL,T
,,,,,,,,,,,,,,,,,350.000,,T_KEAD-1,Keadby Generation Limited,2018-10-06 23:09:00,KEAD-1,SEL,T
,,,,,,,,,,,,,,,,,17.000,,T_KEADGT-3,Keadby Generation Limited,2012-10-14 22:35:00,KEADGT-3,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_KILBW-1,Kilbraur Wind Energy Ltd,2008-10-06 09:44:00,KILBW-1,SEL,T
,,,,,,,,,,,,,,,,,270.000,,T_KILLPG-1,Uniper UK Limited,2018-10-14 04:15:00,KILLPG-1,SEL,T
,,,,,,,,,,,,,,,,,270.000,,T_KILLPG-2,Uniper UK Limited,2018-09-06 22:46:00,KILLPG-2,SEL,T
,,,,,,,,,,,,,,,,,360.000,,T_KILNS-1,Centrica KPS Limited,2015-10-28 16:20:00,KILNS-1,SEL,T
,,,,,,,,,,,,,,,,,70.000,,T_KLGLW-1,SP Renewables (UK) Limited,2018-10-09 12:51:00,KLGLW-1,SEL,T
,,,,,,,,,,,,,,,,,400.000,,T_LAGA-1,EP UK INVESTMENTS LIMITED,2018-10-12 19:34:00,LAGA-1,SEL,T
,,,,,,,,,,,,,,,,,47.000,,T_LARYW-1,London Array Limited,2017-08-01 16:26:00,LARYO-1,SEL,T
,,,,,,,,,,,,,,,,,47.000,,T_LARYW-2,London Array Limited,2017-08-01 16:31:00,LARYO-2,SEL,T
,,,,,,,,,,,,,,,,,47.000,,T_LARYW-3,London Array Limited,2017-08-01 16:31:00,LARYO-3,SEL,T
,,,,,,,,,,,,,,,,,47.000,,T_LARYW-4,London Array Limited,2017-08-02 09:38:00,LARYO-4,SEL,T
,,,,,,,,,,,,,,,,,375.000,,T_LBAR-1,RWE Generation UK plc,2018-10-01 18:09:00,LBAR-1,SEL,T
,,,,,,,,,,,,,,,,,15.000,,T_LBAR-1G,RWE Generation UK plc,2012-10-26 13:14:00,LBAR-1G,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_LCLTW-1,Eneco Energy Trade,2018-01-29 17:31:00,LCLTW-1,SEL,T
,,,,,,,,,,,,,,,,,36.000,,T_LNCSW-1,Lincs Wind Farm Ltd,2018-04-17 05:30:00,LNCSO-1,SEL,T
,,,,,,,,,,,,,,,,,39.000,,T_LNCSW-2,Lincs Wind Farm Ltd,2018-04-17 05:33:00,LNCSO-2,SEL,T
,,,,,,,,,,,,,,,,,340.000,,T_MEDP-1,Medway Power Ltd,2018-09-11 23:54:00,MEDP-1,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_MILWW-1,Millennium Wind Energy Ltd,2008-10-06 09:45:00,MILWW-1,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_MKHLW-1,SP Renewables (UK) Limited,2018-10-08 16:33:00,MKHLW-1,SEL,T
,,,,,,,,,,,,,,,,,450.000,,T_MRWD-1,Marchwood Power Limited,2018-10-14 10:16:00,MRWD-1,SEL,T
,,,,,,,,,,,,,,,,,15.000,,T_NANT-1,SSE Generation Ltd,2017-08-11 00:40:00,NANT-1,SEL,T
,,,,,,,,,,,,,,,,,48.000,,T_OMNDW-1,Ormonde Energy Ltd,2013-05-06 09:56:00,OMNDO-1,SEL,T
,,,,,,,,,,,,,,,,,750.000,,T_PEHE-1,SSE Generation Ltd,2018-10-14 14:03:00,PEHE-1,SEL,T
,,,,,,,,,,,,,,,,,180.000,,T_PEHE-2,SSE Generation Ltd,2009-12-17 06:51:00,PEHE-2,SEL,T
,,,,,,,,,,,,,,,,,219.000,,T_PEMB-11,RWE Generation UK plc,2018-08-15 14:45:00,PEMB-11,SEL,T
,,,,,,,,,,,,,,,,,219.000,,T_PEMB-21,RWE Generation UK plc,2018-09-29 18:32:00,PEMB-21,SEL,T
,,,,,,,,,,,,,,,,,219.000,,T_PEMB-31,RWE Generation UK plc,2018-06-05 11:58:00,PEMB-31,SEL,T
,,,,,,,,,,,,,,,,,219.000,,T_PEMB-41,RWE Generation UK plc,2018-06-06 13:15:00,PEMB-41,SEL,T
,,,,,,,,,,,,,,,,,219.000,,T_PEMB-51,RWE Generation UK plc,2018-08-16 08:58:00,PEMB-51,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_RATS-1,Uniper UK Limited,2018-07-30 16:17:00,RATS-1,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_RATS-2,Uniper UK Limited,2018-09-26 14:48:00,RATS-2,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_RATS-3,Uniper UK Limited,2018-10-06 19:00:00,RATS-3,SEL,T
,,,,,,,,,,,,,,,,,230.000,,T_RATS-4,Uniper UK Limited,2018-10-06 19:00:00,RATS-4,SEL,T
,,,,,,,,,,,,,,,,,15.000,,T_RATSGT-2,Uniper UK Limited,2018-06-26 11:26:00,RATSGT-2,SEL,T
,,,,,,,,,,,,,,,,,15.000,,T_RATSGT-4,Uniper UK Limited,2018-10-12 08:14:00,RATSGT-4,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_RCBKO-1,Race Bank Wind Farm Ltd,2018-04-17 05:49:00,RCBKO-1,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_RCBKO-2,Race Bank Wind Farm Ltd,2018-04-17 05:51:00,RCBKO-2,SEL,T
,,,,,,,,,,,,,,,,,40.000,,T_RMPNO-1,Rampion Offshore Windfarm Ltd,2017-11-26 15:08:00,RMPNO-1,SEL,T
,,,,,,,,,,,,,,,,,40.000,,T_RMPNO-2,Rampion Offshore Windfarm Ltd,2017-11-26 17:20:00,RMPNO-2,SEL,T
,,,,,,,,,,,,,,,,,410.000,,T_ROCK-1,Rocksavage Power Company Ltd,2018-10-13 05:42:00,ROCK-1,SEL,T
,,,,,,,,,,,,,,,,,5.000,,T_RREW-1,E.ON UK plc,2017-08-01 16:23:00,RREW-1,SEL,T
,,,,,,,,,,,,,,,,,5.000,,T_RRWW-1,E.ON UK plc,2017-08-01 16:24:00,RRWW-1,SEL,T
,,,,,,,,,,,,,,,,,10.000,,T_RUGGT-6,Rugeley Power Generation Ltd,2015-10-29 10:23:00,RUGGT-6,SEL,T
,,,,,,,,,,,,,,,,,25.000,,T_RUGGT-7,Rugeley Power Generation Ltd,2015-10-06 09:12:00,RUGGT-7,SEL,T
,,,,,,,,,,,,,,,,,245.000,,T_RUGPS-6,Rugeley Power Generation Ltd,2016-03-01 21:07:00,RUGPS-6,SEL,T
,,,,,,,,,,,,,,,,,245.000,,T_RUGPS-7,Rugeley Power Generation Ltd,2015-12-09 18:39:00,RUGPS-7,SEL,T
,,,,,,,,,,,,,,,,,270.000,,T_RYHPS-1,SP Generation Ltd,2018-09-10 22:06:00,RYHPS-1,SEL,T
,,,,,,,,,,,,,,,,,260.000,,T_SCCL-1,SCCL,2018-10-14 06:18:00,SCCL-1,SEL,T
,,,,,,,,,,,,,,,,,190.000,,T_SCCL-2,SCCL,2018-10-12 15:35:00,SCCL-2,SEL,T
,,,,,,,,,,,,,,,,,150.000,,T_SCCL-3,SCCL,2018-10-12 07:04:00,SCCL-3,SEL,T
,,,,,,,,,,,,,,,,,0.000,,T_SCCL-4,SCCL,2001-03-30 11:00:00,SCCLD-1,SEL,T
,,,,,,,,,,,,,,,,,500.000,,T_SEAB-1,Seabank Power Limited,2018-10-04 14:16:00,SEAB-1,SEL,T
,,,,,,,,,,,,,,,,,250.000,,T_SEAB-2,Seabank Power Limited,2018-08-30 13:45:00,SEAB-2,SEL,T
,,,,,,,,,,,,,,,,,180.000,,T_SHBA-1,EP UK INVESTMENTS LIMITED,2018-10-12 17:04:00,SHBA-1,SEL,T
,,,,,,,,,,,,,,,,,260.000,,T_SHBA-2,EP UK INVESTMENTS LIMITED,2018-10-10 23:00:00,SHBA-2,SEL,T
,,,,,,,,,,,,,,,,,550.000,,T_SIZB-1,EDF Energy Nuclear Generation,2018-02-04 01:34:00,SIZB-1,SEL,T
,,,,,,,,,,,,,,,,,500.000,,T_SIZB-2,EDF Energy Nuclear Generation,2018-03-05 20:44:00,SIZB-2,SEL,T
